sample_id,txId,sessionId,stationId,chargerId,locationUid,evseId,connectorId,sequenceNumber,sampleTime,timestamp,relativeTsSeconds,startTime,status,chargingState,isCharging,isPreparing,active,ended,startReason,stopReason,stopAvailable,soc,stateOfCharge,voltage,current,powerW,powerKw,currentDemand,currentReservation,targetCurrent,targetVoltage,evMaximumCurrent,evMaximumPowerKw,evMaximumVoltage,maxPowerKw,maxPowerKwActual,maxPowerKwPresent,maxPowerWPresent,chargedEnergyKwh,energyWh,energyWhEstimate,energyWhMeter,calculatedWh,calculatedWhStart,efficiency,environmentalTemperature,pinTemp,pin2temp,boardTemp,rtTemp,AFEHeatsinkTemp,DCDCHeatsinkTemp,evCommunicationActive,evCommunicationStandard,cableConnected,cablesLocked,commNotReady,commNotReadyReasons_count,evPresent,insulationTestStatus,insulationTestFailed,hwFailure,hwFailureReasons_count,alarms_count,errors_count,unavailableReason,chargingProtocol,plugType,plugTypeDetail,voltageCategory,vehicleMacAddress,vehicleRunId,current_error,current_error_abs,current_error_ratio,target_current_error,target_voltage_error,power_vi_error_w,temperature_to_ambient_delta,timestamp_gap_seconds,sequence_gap,missing_ratio,pmc_module_count,pmc_current_mean,pmc_current_std,pmc_current_gap,pmc_powerW_mean,pmc_powerW_std,pmc_powerW_gap,pmc_voltage_mean,pmc_voltage_std,pmc_voltage_gap,pmc_boardTemp_mean,pmc_boardTemp_std,pmc_rtTemp_mean,pmc_AFEHeatsinkTemp_mean,pmc_DCDCHeatsinkTemp_mean,pmc_temp_gap,pmc_voltageTHD_mean,pmc_voltageTHD_max,scenario,anomaly_start_relative_s,anomaly_end_relative_s,label_current_anomaly,label_future_anomaly_5min,label_future_anomaly_10min,label_future_anomaly_15min,label_source
S000001_0024,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68540,2025-12-10T06:08:00Z,2025-12-10T06:08:00Z,240,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,66.013,66.013,723.508,54.549,39879.268,39.879,56.335,69.144,56.376,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,5.54805,5548.045,587980.407,588735.266,588653.938,583105.893,0.95601,25.549,26.604,27.603,28.657,28.971,31.879,31.683,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,1.786,1.786,0.03171,1.828,46.492,412.925,6.134,10,0,0.0,4,13.398,1.844,4.538,9958.878,78.512,221.874,722.958,1.265,3.539,28.732,0.296,28.098,31.642,31.302,5.691,1.099,1.299,sensor_drift,930.0,1860.0,0,0,0,1,normal_or_no_weak_label
S000001_0025,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68541,2025-12-10T06:08:10Z,2025-12-10T06:08:10Z,250,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,66.211,66.211,726.414,46.386,34085.431,34.085,51.399,73.171,56.024,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,5.63914,5639.136,588514.087,588825.368,588745.029,583105.893,0.96207,25.549,27.937,27.327,27.713,28.862,30.771,31.632,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,5.012,5.012,0.09752,9.638,43.586,389.87,6.083,10,0,0.0,4,12.49,0.405,0.974,8467.767,71.9,180.54,726.818,1.25,3.158,28.37,0.599,29.092,29.721,32.175,5.53,1.309,2.056,sensor_drift,930.0,1860.0,0,0,0,1,normal_or_no_weak_label
S000001_0026,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68542,2025-12-10T06:08:20Z,2025-12-10T06:08:20Z,260,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,66.412,66.412,724.58,48.927,35049.102,35.049,51.88,76.022,56.351,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,5.73194,5731.943,588111.195,588634.892,588837.836,583105.893,0.95325,25.549,27.205,27.523,27.336,29.208,31.688,31.956,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,2.953,2.953,0.05693,7.424,45.42,-402.441,6.407,10,0,0.0,4,12.074,2.064,4.789,8785.962,220.642,571.521,725.79,0.353,0.86,26.547,0.774,29.599,32.536,32.163,7.644,1.173,1.261,sensor_drift,930.0,1860.0,0,0,0,1,normal_or_no_weak_label
S000001_0027,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68543,2025-12-10T06:08:30Z,2025-12-10T06:08:30Z,270,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,66.615,66.615,724.736,48.256,35318.266,35.318,50.286,64.34,58.199,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,5.82507,5825.068,589189.356,589123.272,588930.961,583105.893,0.94922,25.549,27.547,27.136,28.017,29.842,30.002,30.03,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,2.03,2.03,0.04037,9.943,45.264,345.065,4.481,10,0,0.0,4,11.52,1.656,4.265,8916.166,116.034,319.477,724.086,0.72,1.797,28.739,0.26,30.243,30.079,30.121,3.718,1.101,1.425,sensor_drift,930.0,1860.0,0,0,0,1,normal_or_no_weak_label
S000001_0028,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68544,2025-12-10T06:08:40Z,2025-12-10T06:08:40Z,280,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,66.829,66.829,724.72,51.093,36985.953,36.986,51.834,73.49,53.885,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,5.92383,5923.834,590016.938,588862.483,589029.727,583105.893,0.96134,25.549,27.862,27.039,28.439,28.907,30.023,31.643,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.741,0.741,0.0143,2.792,45.28,-42.221,6.093,10,0,0.0,4,11.798,1.493,3.848,9160.712,160.043,449.116,724.433,0.978,2.443,28.252,0.632,28.71,29.358,32.3,6.199,1.213,1.375,sensor_drift,930.0,1860.0,0,0,0,1,normal_or_no_weak_label
S000001_0029,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68545,2025-12-10T06:08:50Z,2025-12-10T06:08:50Z,290,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,67.032,67.032,725.452,48.334,34758.453,34.758,51.635,74.345,52.001,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,6.01688,6016.883,589610.633,589238.148,589122.776,583105.893,0.96373,25.549,27.742,27.974,28.055,28.962,30.766,32.167,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,3.301,3.301,0.06394,3.667,44.548,-305.649,6.618,10,0,0.0,4,11.851,1.568,4.306,8847.31,166.239,450.994,725.846,1.382,3.342,29.087,0.878,29.466,30.782,32.191,5.075,1.119,1.418,sensor_drift,930.0,1860.0,0,0,0,1,normal_or_no_weak_label
S000001_0030,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68546,2025-12-10T06:09:00Z,2025-12-10T06:09:00Z,300,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,67.239,67.239,731.401,48.985,35772.654,35.773,51.873,56.931,60.966,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,6.11231,6112.308,589674.588,589433.395,589218.201,583105.893,0.96032,25.549,26.748,27.09,27.808,29.464,30.181,30.544,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,2.889,2.889,0.05569,11.982,38.599,-54.8,4.995,10,0,0.0,4,12.879,2.565,6.273,8869.851,103.248,260.873,730.99,0.957,2.283,27.206,0.427,29.662,30.142,30.572,5.353,1.207,1.36,sensor_drift,930.0,1860.0,0,0,0,1,normal_or_no_weak_label
S000001_0031,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68547,2025-12-10T06:09:10Z,2025-12-10T06:09:10Z,310,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,67.448,67.448,725.147,49.981,36348.779,36.349,50.977,61.21,59.222,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,6.20874,6208.738,589689.815,589173.055,589314.63,583105.893,0.95504,25.549,27.86,27.416,28.227,28.73,30.947,31.915,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.996,0.996,0.01954,9.241,44.853,105.428,6.366,10,0,0.0,4,12.933,1.476,4.048,9104.643,130.042,346.205,725.258,1.952,5.388,27.999,0.482,28.488,30.725,31.225,5.391,1.137,1.447,sensor_drift,930.0,1860.0,0,0,0,1,normal_or_no_weak_label
S000001_0032,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68548,2025-12-10T06:09:20Z,2025-12-10T06:09:20Z,320,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,67.659,67.659,725.111,50.659,36767.857,36.768,51.923,65.397,55.845,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,6.30569,6305.687,588896.698,589421.138,589411.58,583105.893,0.94924,25.549,27.088,27.341,28.63,29.143,30.729,32.137,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,1.264,1.264,0.02433,5.186,44.889,34.199,6.588,10,0,0.0,4,12.432,0.634,1.709,9173.196,219.024,616.42,726.315,1.257,3.175,28.595,0.741,28.35,30.229,32.383,6.377,1.0,1.605,sensor_drift,930.0,1860.0,0,0,0,1,normal_or_no_weak_label
S000001_0033,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68549,2025-12-10T06:09:30Z,2025-12-10T06:09:30Z,330,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,67.857,67.857,729.634,46.647,34261.422,34.261,50.997,66.74,54.962,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,6.39667,6396.672,589696.725,589395.889,589502.565,583105.893,0.95602,25.549,28.162,27.132,28.869,29.478,30.792,32.519,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,4.35,4.35,0.0853,8.315,40.366,225.926,6.969,10,0,0.0,4,12.101,1.934,5.035,8636.749,120.471,284.763,728.636,0.174,0.481,28.777,0.686,29.502,31.772,32.574,5.27,1.179,1.507,sensor_drift,930.0,1860.0,0,0,0,1,normal_or_no_weak_label
S000001_0034,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68550,2025-12-10T06:09:40Z,2025-12-10T06:09:40Z,340,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,68.063,68.063,727.555,49.578,36128.734,36.129,51.398,75.257,55.543,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,6.49161,6491.61,588762.628,589785.868,589597.503,583105.893,0.946,25.549,27.541,27.318,28.261,28.875,31.087,32.875,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,1.82,1.82,0.0354,5.964,42.445,57.717,7.326,10,0,0.0,4,12.622,1.468,4.037,8978.258,56.203,156.878,727.702,1.058,2.541,28.383,0.631,28.761,31.667,32.588,6.1,1.064,1.363,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0035,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68551,2025-12-10T06:09:50Z,2025-12-10T06:09:50Z,350,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,68.27,68.27,730.044,49.667,35884.984,35.885,52.12,70.462,62.266,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,6.58687,6586.872,589561.736,589898.723,589692.764,583105.893,0.95567,25.549,27.823,27.619,28.51,27.832,32.333,33.41,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,2.454,2.454,0.04707,12.599,39.956,-373.922,7.861,10,0,0.0,4,10.627,0.476,1.288,8966.651,290.203,820.261,730.03,2.282,5.968,28.325,0.617,28.408,31.71,33.914,7.975,1.175,1.301,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0036,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68552,2025-12-10T06:10:00Z,2025-12-10T06:10:00Z,360,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,68.487,68.487,728.874,51.201,37463.11,37.463,50.178,59.516,50.55,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,6.68698,6686.976,590753.464,589480.215,589792.869,583105.893,0.96195,25.549,27.821,26.421,28.13,29.43,31.269,31.872,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,-1.023,1.023,0.02038,-0.651,41.126,144.252,6.323,10,0,0.0,4,11.412,2.433,6.837,9404.761,213.372,580.257,728.528,0.858,2.085,27.79,0.576,29.568,31.913,32.114,6.053,1.314,1.526,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0037,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68553,2025-12-10T06:10:10Z,2025-12-10T06:10:10Z,370,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,68.697,68.697,729.336,49.835,36299.299,36.299,51.958,61.941,61.946,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,6.78328,6783.284,590805.3,589862.376,589889.177,583105.893,0.95515,25.549,27.574,27.984,29.372,29.56,30.47,32.176,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,2.123,2.123,0.04085,12.111,40.664,-47.51,6.626,10,0,0.0,4,12.848,1.266,2.994,9099.669,91.281,243.352,729.851,1.319,3.62,29.405,0.672,29.783,30.096,32.369,4.874,1.299,1.461,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0038,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68554,2025-12-10T06:10:20Z,2025-12-10T06:10:20Z,380,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,68.888,68.888,732.846,44.729,33013.563,33.014,49.545,73.21,58.748,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,6.8716,6871.602,590063.062,589793.12,589977.495,583105.893,0.96307,25.549,28.435,27.693,29.203,29.938,33.143,32.302,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,4.816,4.816,0.0972,14.019,37.154,234.068,6.752,10,0,0.0,4,11.872,0.97,2.206,8266.979,85.363,221.579,734.21,0.772,2.033,29.379,0.79,30.05,33.782,32.74,6.128,1.179,1.506,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0039,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68555,2025-12-10T06:10:30Z,2025-12-10T06:10:30Z,390,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,69.093,69.093,728.343,49.019,35641.269,35.641,51.796,64.084,59.48,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,6.96593,6965.932,589502.91,590095.083,590071.825,583105.893,0.9528,25.549,28.079,26.98,28.672,29.155,30.537,31.595,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,2.777,2.777,0.05362,10.461,41.657,-61.112,6.046,10,0,0.0,4,13.303,0.515,1.442,8918.144,118.8,312.402,728.239,1.598,4.007,28.838,0.193,29.742,31.18,31.391,4.209,1.177,1.576,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0040,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68556,2025-12-10T06:10:40Z,2025-12-10T06:10:40Z,400,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,69.308,69.308,732.019,49.955,37014.233,37.014,52.186,71.417,56.761,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,7.06453,7064.529,590376.963,590403.229,590170.422,583105.893,0.95895,25.549,28.076,27.26,28.141,31.393,31.867,32.766,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,2.232,2.232,0.04276,6.806,37.981,446.486,7.216,10,0,0.0,4,12.828,1.508,3.456,9194.656,105.055,259.164,732.048,1.378,3.507,28.205,0.151,31.166,32.039,32.475,5.195,1.175,1.607,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0041,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68557,2025-12-10T06:10:50Z,2025-12-10T06:10:50Z,410,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,69.525,69.525,731.934,51.225,37583.129,37.583,52.585,64.692,62.627,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,7.1648,7164.802,589034.336,590289.301,590270.695,583105.893,0.9605,25.549,27.631,27.5,28.132,29.204,31.328,32.911,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,1.36,1.36,0.02585,11.401,38.066,89.612,7.362,10,0,0.0,4,12.067,2.004,5.552,9260.72,139.532,345.513,732.802,1.561,3.922,27.927,0.769,28.351,32.17,32.992,6.74,1.039,1.268,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0042,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68558,2025-12-10T06:11:00Z,2025-12-10T06:11:00Z,420,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,69.735,69.735,730.325,49.353,36512.231,36.512,51.524,63.788,56.301,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,7.26138,7261.381,591156.37,589954.892,590367.274,583105.893,0.95224,25.549,27.716,28.135,29.032,29.798,30.841,32.112,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,2.17,2.17,0.04212,6.948,39.675,468.246,6.562,10,0,0.0,4,12.451,1.134,2.95,9106.703,78.128,188.277,730.642,1.468,3.639,28.598,0.572,29.153,30.671,31.988,4.881,1.139,1.301,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0043,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68559,2025-12-10T06:11:10Z,2025-12-10T06:11:10Z,430,2025-12-10T06:04:00Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,69.939,69.939,728.173,48.766,35415.252,35.415,51.721,57.995,55.525,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,7.35512,7355.125,590885.186,590787.264,590461.018,583105.893,0.95291,25.549,27.068,27.971,28.819,31.053,32.174,32.464,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,2.955,2.955,0.05713,6.759,41.827,-94.629,6.914,10,0,0.0,4,12.118,0.721,1.817,8818.391,137.289,382.995,728.591,1.593,4.238,28.799,0.501,31.633,32.534,32.535,5.499,1.166,1.465,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0044,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68560,2025-12-10T06:11:20Z,2025-12-10T06:11:20Z,440,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,733.96,9.431,6889.681,6.89,10.179,27.445,22.105,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,7.44674,7446.74,591177.282,590787.309,590552.633,583105.893,0.95742,25.549,28.253,26.871,27.379,29.329,33.08,32.359,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.748,0.748,0.07351,12.674,36.04,-32.265,6.809,10,0,0.0,4,2.479,0.737,1.987,1716.141,199.608,551.869,732.324,1.896,4.922,27.369,0.937,29.2,32.806,31.499,8.621,1.015,1.385,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0045,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68561,2025-12-10T06:11:30Z,2025-12-10T06:11:30Z,450,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,734.583,9.37,6932.99,6.933,10.347,18.633,17.31,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,7.53929,7539.286,589995.673,590842.305,590645.178,583105.893,0.9611,25.549,27.601,27.398,28.806,29.647,31.761,32.431,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.977,0.977,0.09444,7.941,35.417,50.291,6.881,10,0,0.0,4,2.292,0.635,1.666,1808.76,233.657,579.951,735.676,1.107,2.93,28.826,0.15,29.522,31.808,32.132,5.514,1.32,1.356,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0046,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68562,2025-12-10T06:11:40Z,2025-12-10T06:11:40Z,460,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,730.789,9.841,7210.944,7.211,10.407,16.447,20.73,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,7.63548,7635.48,591332.82,590793.651,590741.373,583105.893,0.96049,25.549,27.528,27.501,28.86,29.155,32.569,33.844,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.565,0.565,0.05433,10.889,39.211,18.985,8.295,10,0,0.0,4,2.529,1.027,2.843,1777.586,135.756,368.961,729.887,0.81,1.901,29.712,0.671,28.808,32.56,34.492,8.069,1.342,1.597,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0047,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68563,2025-12-10T06:11:50Z,2025-12-10T06:11:50Z,470,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,730.093,9.486,6965.778,6.966,10.197,32.907,18.915,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,7.7282,7728.199,591254.985,590910.978,590834.092,583105.893,0.95836,25.549,28.18,26.897,29.041,29.973,32.184,32.333,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.711,0.711,0.06976,9.43,39.907,40.254,6.783,10,0,0.0,4,1.795,1.239,3.15,1940.381,121.732,335.184,729.585,1.131,2.72,28.284,0.418,29.814,31.894,32.471,5.09,1.259,1.54,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0048,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68564,2025-12-10T06:12:00Z,2025-12-10T06:12:00Z,480,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,732.44,9.676,7177.349,7.177,10.432,17.81,12.955,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,7.82387,7823.871,590102.903,590991.413,590929.764,583105.893,0.95975,25.549,27.615,27.439,28.938,29.321,32.525,33.387,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.756,0.756,0.07243,3.279,37.56,90.086,7.838,10,0,0.0,4,2.454,1.962,4.994,1982.874,60.181,163.632,735.164,0.609,1.624,29.259,1.139,29.026,32.421,33.4,6.611,1.171,1.591,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
S000001_0049,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68565,2025-12-10T06:12:10Z,2025-12-10T06:12:10Z,490,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,730.735,10.103,7426.539,7.427,10.253,30.347,17.82,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,7.92299,7922.992,590264.005,591059.703,591028.884,583105.893,0.96097,25.549,27.633,28.19,28.515,29.023,30.843,31.187,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.15,0.15,0.01464,7.717,39.265,43.76,5.638,10,0,0.0,4,3.651,0.964,2.366,1840.459,164.646,437.849,731.555,1.035,2.577,28.142,1.539,29.451,30.438,30.593,5.388,1.382,1.611,sensor_drift,930.0,1860.0,0,0,1,1,normal_or_no_weak_label
