sample_index,sessionId,chargerId,scenario,ensemble_score,health_status,top_1_feature,top_1_zscore,top_2_feature,top_2_zscore,top_3_feature,top_3_zscore,top_1_feature_label,top_2_feature_label,top_3_feature_label
97929,S000608,CSIPV-EUSY-037,efficiency_decline,0.9539320887094578,Warning,pmc_temp_gap_roll_mean_6,11.534660306385353,pmc_temp_gap,10.031056904948631,efficiency_roll_mean_6,6.872647305582721,60-s average module temperature imbalance,Module temperature imbalance,60-s average charging efficiency
92580,S000573,CSIPV-EUSY-008,mixed_anomaly,0.953648225378401,Warning,pmc_powerW_gap_roll_mean_6,7.826028517363936,pmc_current_gap_roll_mean_6,5.837374452155932,pmc_temp_gap_roll_mean_6,5.541629823791106,60-s average module power imbalance,60-s average module current imbalance,60-s average module temperature imbalance
96229,S000597,CSIPV-EUSY-018,efficiency_decline,0.9535345464667264,Warning,pmc_temp_gap_roll_mean_6,11.413590317124273,pmc_temp_gap,7.668177385587572,efficiency,6.062811877968547,60-s average module temperature imbalance,Module temperature imbalance,Charging efficiency
96345,S000598,CSIPV-EUSY-018,mixed_anomaly,0.9533741262239056,Warning,pmc_temp_gap_roll_mean_6,7.446534736614285,pmc_temp_gap,6.538576309239964,current_error_ratio,6.319413178865664,60-s average module temperature imbalance,Module temperature imbalance,Relative current tracking error
97748,S000607,CSIPV-EUSY-030,mixed_anomaly,0.9532634005106995,Warning,voltage_roll_std_6,8.984271060164515,pmc_current_gap_roll_mean_6,8.636497195435462,pmc_temp_gap_roll_mean_6,8.451534472988698,60-s voltage instability,60-s average module current imbalance,60-s average module temperature imbalance
97907,S000608,CSIPV-EUSY-037,efficiency_decline,0.9530468773025271,Warning,pmc_temp_gap_roll_mean_6,11.613745283012822,pmc_temp_gap,6.555454020092543,pmc_voltage_std,5.91179481222418,60-s average module temperature imbalance,Module temperature imbalance,Variation in module voltage
92640,S000573,CSIPV-EUSY-008,mixed_anomaly,0.9529872373549343,Warning,pmc_temp_gap_roll_mean_6,12.32511398763517,pmc_temp_gap,8.578368220851655,voltage_roll_std_6,7.805555574018475,60-s average module temperature imbalance,Module temperature imbalance,60-s voltage instability
96347,S000598,CSIPV-EUSY-018,mixed_anomaly,0.9527375447414049,Warning,current_error_ratio,10.45251168979546,pmc_temp_gap_roll_mean_6,8.156451129478869,pmc_temp_gap,6.26793016021111,Relative current tracking error,60-s average module temperature imbalance,Module temperature imbalance
97876,S000608,CSIPV-EUSY-037,efficiency_decline,0.9525789603086767,Warning,pmc_temp_gap_roll_mean_6,9.270638304369003,pmc_powerW_gap_roll_mean_6,7.634975144249835,pmc_temp_gap,6.290835624939608,60-s average module temperature imbalance,60-s average module power imbalance,Module temperature imbalance
97786,S000607,CSIPV-EUSY-030,mixed_anomaly,0.9524304367944141,Warning,pmc_temp_gap_roll_mean_6,13.33381051757481,pmc_temp_gap,9.456009185185762,current_error_ratio,7.958782016920438,60-s average module temperature imbalance,Module temperature imbalance,Relative current tracking error
97920,S000608,CSIPV-EUSY-037,efficiency_decline,0.9516565665288231,Warning,pmc_temp_gap_roll_mean_6,11.039554025328593,pmc_temp_gap,7.873723792756481,efficiency,6.469452942696021,60-s average module temperature imbalance,Module temperature imbalance,Charging efficiency
92603,S000573,CSIPV-EUSY-008,mixed_anomaly,0.9515798550140633,Warning,pmc_temp_gap_roll_mean_6,9.307210154996394,pmc_current_gap_roll_mean_6,8.381672972572689,pmc_temp_gap,8.067817467561138,60-s average module temperature imbalance,60-s average module current imbalance,Module temperature imbalance
97905,S000608,CSIPV-EUSY-037,efficiency_decline,0.9510714341160412,Warning,pmc_temp_gap_roll_mean_6,12.270718310889734,pmc_temp_gap,10.594651892347251,pmc_boardTemp_std,8.099625574931396,60-s average module temperature imbalance,Module temperature imbalance,pmc_boardTemp_std
97852,S000608,CSIPV-EUSY-037,efficiency_decline,0.9508899258147469,Warning,pmc_temp_gap_roll_mean_6,6.87696447088659,pmc_voltage_gap,6.446860934175122,pmc_voltage_std,6.050082760116323,60-s average module temperature imbalance,Module voltage imbalance,Variation in module voltage
87733,S000541,CSIPV-EUSY-039,efficiency_decline,0.9507225331184916,Warning,pmc_temp_gap,9.79296062684975,pmc_temp_gap_roll_mean_6,9.73194532997229,pmc_current_gap_roll_mean_6,7.006228893453865,Module temperature imbalance,60-s average module temperature imbalance,60-s average module current imbalance
87740,S000541,CSIPV-EUSY-039,efficiency_decline,0.9507211135220867,Warning,pmc_temp_gap_roll_mean_6,10.063468495767893,pmc_powerW_gap_roll_mean_6,7.0013467569622865,pmc_current_gap_roll_mean_6,6.72046172924347,60-s average module temperature imbalance,60-s average module power imbalance,60-s average module current imbalance
97730,S000607,CSIPV-EUSY-030,mixed_anomaly,0.9505514787666389,Warning,pmc_current_gap_roll_mean_6,8.606464340598063,pmc_temp_gap_roll_mean_6,7.092698781085719,current_error_ratio,6.368290412554646,60-s average module current imbalance,60-s average module temperature imbalance,Relative current tracking error
97914,S000608,CSIPV-EUSY-037,efficiency_decline,0.9505384350603335,Warning,pmc_temp_gap_roll_mean_6,11.320642364627217,pmc_temp_gap,10.75438737005916,efficiency,6.627786608195593,60-s average module temperature imbalance,Module temperature imbalance,Charging efficiency
92642,S000573,CSIPV-EUSY-008,mixed_anomaly,0.9503043483194233,Warning,current_error_ratio,19.458472248569375,pmc_temp_gap_roll_mean_6,12.132748693901918,pmc_temp_gap,11.263129797186897,Relative current tracking error,60-s average module temperature imbalance,Module temperature imbalance
97927,S000608,CSIPV-EUSY-037,efficiency_decline,0.9494551523361098,Warning,pmc_temp_gap_roll_mean_6,11.218056343192256,pmc_temp_gap,9.631416822975064,pmc_powerW_gap_roll_mean_6,8.781531954762256,60-s average module temperature imbalance,Module temperature imbalance,60-s average module power imbalance
97777,S000607,CSIPV-EUSY-030,mixed_anomaly,0.9492694716877739,Warning,pmc_temp_gap_roll_mean_6,11.638830667919697,pmc_temp_gap,8.330024761163706,pmc_current_gap_roll_mean_6,5.61076291111011,60-s average module temperature imbalance,Module temperature imbalance,60-s average module current imbalance
97928,S000608,CSIPV-EUSY-037,efficiency_decline,0.9489586788485942,Warning,pmc_temp_gap_roll_mean_6,11.42402055611187,pmc_temp_gap,8.641659636548825,efficiency,7.07715263028009,60-s average module temperature imbalance,Module temperature imbalance,Charging efficiency
96366,S000598,CSIPV-EUSY-018,mixed_anomaly,0.9485981764963911,Warning,pmc_temp_gap_roll_mean_6,11.590904379913399,current_error_ratio,9.994783001329724,pmc_temp_gap,8.395727278411245,60-s average module temperature imbalance,Relative current tracking error,Module temperature imbalance
96207,S000597,CSIPV-EUSY-018,efficiency_decline,0.9484774710554662,Warning,pmc_current_gap_roll_mean_6,10.220351085395624,pmc_temp_gap_roll_mean_6,8.819101376045237,pmc_boardTemp_std,8.439321143433009,60-s average module current imbalance,60-s average module temperature imbalance,pmc_boardTemp_std
96344,S000598,CSIPV-EUSY-018,mixed_anomaly,0.9483384385326198,Warning,pmc_voltage_std,7.735220182287731,pmc_voltage_gap,7.642202339850281,pmc_temp_gap_roll_mean_6,7.043452209663276,Variation in module voltage,Module voltage imbalance,60-s average module temperature imbalance
97863,S000608,CSIPV-EUSY-037,efficiency_decline,0.9482381714157001,Warning,pmc_temp_gap_roll_mean_6,7.727359019229677,pmc_current_std,6.788435793703512,pmc_temp_gap,6.5831816879217815,60-s average module temperature imbalance,Variation in module current,Module temperature imbalance
96209,S000597,CSIPV-EUSY-018,efficiency_decline,0.9479832142491325,Warning,pmc_temp_gap_roll_mean_6,9.819480120463124,pmc_temp_gap,9.241421147202972,pmc_current_gap_roll_mean_6,7.573212789323536,60-s average module temperature imbalance,Module temperature imbalance,60-s average module current imbalance
87731,S000541,CSIPV-EUSY-039,efficiency_decline,0.9478835897808809,Warning,pmc_temp_gap,9.63563625068821,pmc_temp_gap_roll_mean_6,8.093341582186836,pmc_current_gap,8.055892020343002,Module temperature imbalance,60-s average module temperature imbalance,Module current imbalance
97780,S000607,CSIPV-EUSY-030,mixed_anomaly,0.9475704177747775,Warning,pmc_temp_gap_roll_mean_6,11.970881947081761,pmc_temp_gap,9.34087908615567,current_error_ratio,8.579654985402103,60-s average module temperature imbalance,Module temperature imbalance,Relative current tracking error
96202,S000597,CSIPV-EUSY-018,efficiency_decline,0.9475116476397918,Warning,pmc_temp_gap_roll_mean_6,8.724701111790417,pmc_current_std,8.463913528398116,pmc_current_gap,8.055892020343002,60-s average module temperature imbalance,Variation in module current,Module current imbalance
97880,S000608,CSIPV-EUSY-037,efficiency_decline,0.9474241403778816,Warning,pmc_temp_gap_roll_mean_6,8.816856894237782,pmc_temp_gap,6.548220715441439,efficiency_roll_mean_6,4.695463435056797,60-s average module temperature imbalance,Module temperature imbalance,60-s average charging efficiency
97747,S000607,CSIPV-EUSY-030,mixed_anomaly,0.9472733465419931,Warning,pmc_current_gap_roll_mean_6,10.954184174806395,voltage_roll_std_6,9.006704144810827,pmc_temp_gap_roll_mean_6,8.388556954038279,60-s average module current imbalance,60-s voltage instability,60-s average module temperature imbalance
96187,S000597,CSIPV-EUSY-018,efficiency_decline,0.946778426899465,Warning,pmc_temp_gap_roll_mean_6,7.944017527820117,pmc_temp_gap,6.628992617378782,pmc_powerW_gap_roll_mean_6,5.1904606409918115,60-s average module temperature imbalance,Module temperature imbalance,60-s average module power imbalance
96208,S000597,CSIPV-EUSY-018,efficiency_decline,0.9466353595414784,Warning,pmc_temp_gap_roll_mean_6,9.048302577089116,pmc_current_gap_roll_mean_6,8.035233374347348,pmc_temp_gap,7.537977901867678,60-s average module temperature imbalance,60-s average module current imbalance,Module temperature imbalance
92629,S000573,CSIPV-EUSY-008,mixed_anomaly,0.9464200203782708,Warning,pmc_temp_gap_roll_mean_6,11.969693692007226,pmc_temp_gap,8.809833969687023,pmc_powerW_gap_roll_mean_6,8.536944666419194,60-s average module temperature imbalance,Module temperature imbalance,60-s average module power imbalance
96357,S000598,CSIPV-EUSY-018,mixed_anomaly,0.9463217238547634,Warning,pmc_temp_gap_roll_mean_6,9.551198530301168,pmc_voltage_gap,7.782074673847691,pmc_voltage_std,7.114899958885829,60-s average module temperature imbalance,Module voltage imbalance,Variation in module voltage
92138,S000569,CSIPV-EUSY-014,mixed_anomaly,0.9462068993957576,Warning,pmc_temp_gap_roll_mean_6,14.138787316402295,pmc_temp_gap,11.67904481462545,temperature_to_ambient_delta,7.708663799290697,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
97790,S000607,CSIPV-EUSY-030,mixed_anomaly,0.9459294557335912,Warning,pmc_temp_gap_roll_mean_6,13.524987556233528,pmc_temp_gap,11.259513144861344,current_error_ratio,6.275159467282396,60-s average module temperature imbalance,Module temperature imbalance,Relative current tracking error
92146,S000569,CSIPV-EUSY-014,mixed_anomaly,0.945900291701458,Warning,pmc_temp_gap_roll_mean_6,12.717898303940203,pmc_temp_gap,10.860475838275372,temperature_to_ambient_delta,4.443386866117251,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
97778,S000607,CSIPV-EUSY-030,mixed_anomaly,0.945777775292367,Warning,pmc_temp_gap_roll_mean_6,11.693754458031593,pmc_temp_gap,10.128706517738552,pmc_current_gap_roll_mean_6,6.628542991710828,60-s average module temperature imbalance,Module temperature imbalance,60-s average module current imbalance
97738,S000607,CSIPV-EUSY-030,mixed_anomaly,0.945707834654511,Warning,pmc_temp_gap_roll_mean_6,6.788637510346062,pmc_temp_gap,6.216091476878187,pmc_voltageTHD_max,5.6601913374340524,60-s average module temperature imbalance,Module temperature imbalance,pmc_voltageTHD_max
97791,S000607,CSIPV-EUSY-030,mixed_anomaly,0.9454200061508616,Warning,pmc_temp_gap_roll_mean_6,13.931238763383302,pmc_temp_gap,12.013585154739072,temperature_to_ambient_delta,5.079758579870883,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
97727,S000607,CSIPV-EUSY-030,mixed_anomaly,0.9451059622804817,Warning,pmc_powerW_gap_roll_mean_6,6.87151461158947,pmc_temp_gap_roll_mean_6,6.373804460991308,pmc_current_gap_roll_mean_6,4.936692169204062,60-s average module power imbalance,60-s average module temperature imbalance,60-s average module current imbalance
87741,S000541,CSIPV-EUSY-039,efficiency_decline,0.9450704712570288,Warning,pmc_temp_gap_roll_mean_6,10.98832702878192,pmc_temp_gap,9.85625204254692,pmc_powerW_gap_roll_mean_6,8.317057511926132,60-s average module temperature imbalance,Module temperature imbalance,60-s average module power imbalance
96201,S000597,CSIPV-EUSY-018,efficiency_decline,0.9450513241198388,Warning,pmc_temp_gap_roll_mean_6,8.485465756783789,pmc_temp_gap,6.281191218738135,pmc_powerW_gap,5.347483766910073,60-s average module temperature imbalance,Module temperature imbalance,pmc_powerW_gap
97883,S000608,CSIPV-EUSY-037,efficiency_decline,0.9450436991588758,Warning,pmc_temp_gap_roll_mean_6,9.653256438369667,pmc_temp_gap,8.022609313491731,pmc_current_gap_roll_mean_6,7.878091770248637,60-s average module temperature imbalance,Module temperature imbalance,60-s average module current imbalance
97865,S000608,CSIPV-EUSY-037,efficiency_decline,0.9449946754936281,Warning,pmc_current_gap_roll_mean_6,8.43809833620659,pmc_temp_gap_roll_mean_6,7.896619353180283,pmc_temp_gap,5.853220693547739,60-s average module current imbalance,60-s average module temperature imbalance,Module temperature imbalance
96218,S000597,CSIPV-EUSY-018,efficiency_decline,0.9449806715639638,Warning,pmc_temp_gap_roll_mean_6,10.528208258253173,pmc_temp_gap,8.47770473112377,pmc_powerW_gap_roll_mean_6,6.391004160124056,60-s average module temperature imbalance,Module temperature imbalance,60-s average module power imbalance
87746,S000541,CSIPV-EUSY-039,efficiency_decline,0.944857159315847,Warning,pmc_temp_gap_roll_mean_6,12.382282259554525,pmc_temp_gap,11.079886079358896,pmc_powerW_gap_roll_mean_6,6.755228111196188,60-s average module temperature imbalance,Module temperature imbalance,60-s average module power imbalance
92538,S000572,CSIPV-EUSY-022,thermal_drift,0.9446373328591894,Warning,pmc_temp_gap_roll_mean_6,12.390203960051432,pmc_temp_gap,10.255892124520487,temperature_to_ambient_delta,9.807923741769542,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
97749,S000607,CSIPV-EUSY-030,mixed_anomaly,0.9443782627663084,Warning,pmc_temp_gap_roll_mean_6,7.938076252447436,pmc_current_gap_roll_std_6,7.770103260670294,voltage_roll_std_6,7.617090621088466,60-s average module temperature imbalance,Variation in module current imbalance,60-s voltage instability
97769,S000607,CSIPV-EUSY-030,mixed_anomaly,0.9438529159578178,Warning,pmc_temp_gap_roll_mean_6,10.609009603321635,pmc_temp_gap,10.14196757626558,voltage_roll_std_6,6.309525692990904,60-s average module temperature imbalance,Module temperature imbalance,60-s voltage instability
92139,S000569,CSIPV-EUSY-014,mixed_anomaly,0.9437357793310077,Warning,pmc_temp_gap_roll_mean_6,14.49988483071969,pmc_temp_gap,11.391520954744017,temperature_to_ambient_delta,7.528332923296899,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
97906,S000608,CSIPV-EUSY-037,efficiency_decline,0.9433938988437234,Warning,pmc_temp_gap_roll_mean_6,11.974974825671831,pmc_temp_gap,7.324595414660073,pmc_voltage_gap,6.037072798896226,60-s average module temperature imbalance,Module temperature imbalance,Module voltage imbalance
92638,S000573,CSIPV-EUSY-008,mixed_anomaly,0.9432701344321696,Warning,pmc_temp_gap_roll_mean_6,13.429663093587399,pmc_temp_gap,10.194409034986093,voltage_roll_std_6,8.121565651968728,60-s average module temperature imbalance,Module temperature imbalance,60-s voltage instability
97755,S000607,CSIPV-EUSY-030,mixed_anomaly,0.9427034101121654,Warning,pmc_temp_gap_roll_mean_6,10.648486077464561,pmc_temp_gap,8.700731624532851,voltage_roll_std_6,7.550763512946439,60-s average module temperature imbalance,Module temperature imbalance,60-s voltage instability
